,Call_Buy-Sell,Cmp_Name,Target_Price,Analyst_or_Cmp,Call_Time,Call_Time_normal,Call_Time_secs,Stop_Loss,From_Site
162,Buy,Relaxo Footwear,936,Dolat Capital,"November 12, 2018 05:30 PM",2018-11-12 05:30:00,"November 12, 2018 05:30 PM",#N/A,MoneyControl
163,Sell,Berger Paints,286,Dolat Capital,"November 12, 2018 05:28 PM",2018-11-12 05:28:00,"November 12, 2018 05:28 PM",#N/A,MoneyControl
164,Sell,Gujarat Gas,575,Dolat Capital,"November 12, 2018 05:25 PM",2018-11-12 05:25:00,"November 12, 2018 05:25 PM",#N/A,MoneyControl
165,Buy,Aditya Birla Capital,145,Motilal Oswal,"November 12, 2018 05:15 PM",2018-11-12 05:15:00,"November 12, 2018 05:15 PM",#N/A,MoneyControl
166,Buy,Phoenix Mills,699,Motilal Oswal,"November 12, 2018 04:45 PM",2018-11-12 04:45:00,"November 12, 2018 04:45 PM",#N/A,MoneyControl
167,Buy,Entertainment Network India,800,Motilal Oswal,"November 12, 2018 04:41 PM",2018-11-12 04:41:00,"November 12, 2018 04:41 PM",#N/A,MoneyControl
168,Buy,Power Grid,249,Motilal Oswal,"November 12, 2018 04:38 PM",2018-11-12 04:38:00,"November 12, 2018 04:38 PM",#N/A,MoneyControl
169,Buy,J K Cement,883,Motilal Oswal,"November 12, 2018 05:04 PM",2018-11-12 05:04:00,"November 12, 2018 05:04 PM",#N/A,MoneyControl
170,Buy,Engineers India,148,Shabbir Kayyumi,"November 12, 2018 11:46 AM",2018-11-12 11:46:00,"November 12, 2018 11:46 AM",#N/A,MoneyControl
171,Buy,Power Finance Corporation,120,Shabbir Kayyumi,"November 12, 2018 11:46 AM",2018-11-12 11:46:00,"November 12, 2018 11:46 AM",#N/A,MoneyControl
172,Buy,Rural Electrification Corporation,150,Shabbir Kayyumi,"November 12, 2018 11:46 AM",2018-11-12 11:46:00,"November 12, 2018 11:46 AM",#N/A,MoneyControl
173,Buy,Torrent Power,320,Shabbir Kayyumi,"November 12, 2018 11:46 AM",2018-11-12 11:46:00,"November 12, 2018 11:46 AM",#N/A,MoneyControl
174,Buy,MRPL,94,Shitij Gandhi,"November 09, 2018 10:40 AM",2018-11-09 10:40:00,"November 09, 2018 10:40 AM",#N/A,MoneyControl
175,Buy,V-Guard Industries,210,Shitij Gandhi,"November 09, 2018 10:52 AM",2018-11-09 10:52:00,"November 09, 2018 10:52 AM",#N/A,MoneyControl
176,Sell,Apollo Tyres,192,Ashish Chaturmohta,"November 08, 2018 01:02 PM",2018-11-08 01:02:00,"November 08, 2018 01:02 PM",#N/A,MoneyControl
177,Buy,Axis Bank,700,Ashish Chaturmohta,"November 08, 2018 12:54 PM",2018-11-08 12:54:00,"November 08, 2018 12:54 PM",#N/A,MoneyControl
178,Buy,PVR,1630,Ashish Chaturmohta,"November 08, 2018 12:53 PM",2018-11-08 12:53:00,"November 08, 2018 12:53 PM",#N/A,MoneyControl
179,Buy,Kajaria Ceramics,494,Dalmia Securities,"November 05, 2018 02:49 PM",2018-11-05 02:49:00,"November 05, 2018 02:49 PM",#N/A,MoneyControl
180,Buy,Kotak Mahindra Bank,1461,KR Choksey,"November 05, 2018 02:47 PM",2018-11-05 02:47:00,"November 05, 2018 02:47 PM",#N/A,MoneyControl
181,Buy,Bajaj Auto,2978,Nalanda Securities,"November 05, 2018 01:18 PM",2018-11-05 01:18:00,"November 05, 2018 01:18 PM",#N/A,MoneyControl
182,Buy,Sterlite Technologies,376,Nalanda Securities,"November 05, 2018 01:18 PM",2018-11-05 01:18:00,"November 05, 2018 01:18 PM",#N/A,MoneyControl
183,Buy,Eros International Media,101,Dalmia Securities,"November 05, 2018 01:18 PM",2018-11-05 01:18:00,"November 05, 2018 01:18 PM",#N/A,MoneyControl
184,Buy,Federal Bank,94,Rudra Shares & Stock Brokers,"November 05, 2018 10:38 AM",2018-11-05 10:38:00,"November 05, 2018 10:38 AM",#N/A,MoneyControl
185,Buy,Bata India,1120,Rudra Shares & Stock Brokers,"November 05, 2018 10:37 AM",2018-11-05 10:37:00,"November 05, 2018 10:37 AM",#N/A,MoneyControl
186,Buy,Sequent Scientific,61,Rudra Shares & Stock Brokers,"November 05, 2018 10:37 AM",2018-11-05 10:37:00,"November 05, 2018 10:37 AM",#N/A,MoneyControl
187,Buy,ICICI Lombard,961,Rudra Shares & Stock Brokers,"November 05, 2018 10:37 AM",2018-11-05 10:37:00,"November 05, 2018 10:37 AM",#N/A,MoneyControl
188,Sell,Info Edge India,1425,Dinesh Rohira,"November 05, 2018 10:03 AM",2018-11-05 10:03:00,"November 05, 2018 10:03 AM",#N/A,MoneyControl
189,Buy,Hindalco Industries,253,Dinesh Rohira,"November 05, 2018 10:04 AM",2018-11-05 10:04:00,"November 05, 2018 10:04 AM",#N/A,MoneyControl
190,Buy,Music Broadcast,387,HDFC Securities,"November 02, 2018 01:22 PM",2018-11-02 01:22:00,"November 02, 2018 01:22 PM",#N/A,MoneyControl
191,Buy,Majesco,570,Anand Rathi,"November 02, 2018 01:21 PM",2018-11-02 01:21:00,"November 02, 2018 01:21 PM",#N/A,MoneyControl
192,Buy,Sagar Cements,817,Anand Rathi,"November 02, 2018 01:20 PM",2018-11-02 01:20:00,"November 02, 2018 01:20 PM",#N/A,MoneyControl
193,Buy,ICICI Bank,387,Nalanda Securities,"November 02, 2018 01:12 PM",2018-11-02 01:12:00,"November 02, 2018 01:12 PM",#N/A,MoneyControl
194,Buy,United Phosphorus,778,Nalanda Securities,"November 02, 2018 01:10 PM",2018-11-02 01:10:00,"November 02, 2018 01:10 PM",#N/A,MoneyControl
195,Buy,Sagar Cements,776,Nalanda Securities,"November 02, 2018 01:05 PM",2018-11-02 01:05:00,"November 02, 2018 01:05 PM",#N/A,MoneyControl
196,Buy,Bank of Baroda,127,Nalanda Securities,"November 02, 2018 01:04 PM",2018-11-02 01:04:00,"November 02, 2018 01:04 PM",#N/A,MoneyControl
197,Buy,HIL,2763,Anand Rathi,"November 02, 2018 12:47 PM",2018-11-02 12:47:00,"November 02, 2018 12:47 PM",#N/A,MoneyControl
198,Buy,Agro Tech Foods,700,Anand Rathi,"November 02, 2018 12:02 PM",2018-11-02 12:02:00,"November 02, 2018 12:02 PM",#N/A,MoneyControl
199,Buy,BPCL,308,Hadrien Mendonca,"November 02, 2018 11:35 AM",2018-11-02 11:35:00,"November 02, 2018 11:35 AM",#N/A,MoneyControl
200,Buy,Berger Paints,314,Hadrien Mendonca,"November 02, 2018 11:32 AM",2018-11-02 11:32:00,"November 02, 2018 11:32 AM",#N/A,MoneyControl
201,Buy,Axis Bank,652,Hadrien Mendonca,"November 02, 2018 11:32 AM",2018-11-02 11:32:00,"November 02, 2018 11:32 AM",#N/A,MoneyControl
202,Buy,Karur Vysya Bank,114,Anand Rathi,"November 02, 2018 12:11 PM",2018-11-02 12:11:00,"November 02, 2018 12:11 PM",#N/A,MoneyControl
203,Buy,Emami,547,HDFC Securities,"November 01, 2018 04:52 PM",2018-11-01 04:52:00,"November 01, 2018 04:52 PM",#N/A,MoneyControl
204,Buy,IRB Infrastructure Developers,256,HDFC Securities,"November 01, 2018 04:50 PM",2018-11-01 04:50:00,"November 01, 2018 04:50 PM",#N/A,MoneyControl
205,Buy,LIC Housing Finance,515,HDFC Securities,"November 01, 2018 04:50 PM",2018-11-01 04:50:00,"November 01, 2018 04:50 PM",#N/A,MoneyControl
206,Buy,Vinati Organics,1700,HDFC Securities,"November 01, 2018 04:49 PM",2018-11-01 04:49:00,"November 01, 2018 04:49 PM",#N/A,MoneyControl
207,Buy,PI Industries,956,HDFC Securities,"November 01, 2018 04:48 PM",2018-11-01 04:48:00,"November 01, 2018 04:48 PM",#N/A,MoneyControl
208,Buy,Central Depository Services,380,HDFC Securities,"November 01, 2018 04:42 PM",2018-11-01 04:42:00,"November 01, 2018 04:42 PM",#N/A,MoneyControl
209,Buy,Crompton Greaves Consumer Electricals,280,HDFC Securities,"November 01, 2018 04:41 PM",2018-11-01 04:41:00,"November 01, 2018 04:41 PM",#N/A,MoneyControl
210,Buy,Shriram Transport Finance,1544,HDFC Securities,"November 01, 2018 04:41 PM",2018-11-01 04:41:00,"November 01, 2018 04:41 PM",#N/A,MoneyControl
211,Buy,Subros,435,HDFC Securities,"November 01, 2018 04:41 PM",2018-11-01 04:41:00,"November 01, 2018 04:41 PM",#N/A,MoneyControl
212,Buy,PI Industries,880,Aditya Agarwala,"November 01, 2018 11:45 AM",2018-11-01 11:45:00,"November 01, 2018 11:45 AM",#N/A,MoneyControl
213,Buy,CEAT,1760,Cholamandalam Securities,"October 31, 2018 05:32 PM",2018-10-31 05:32:00,"October 31, 2018 05:32 PM",#N/A,MoneyControl
214,Buy,KPIT Technologies,277,Cholamandalam Securities,"October 31, 2018 05:30 PM",2018-10-31 05:30:00,"October 31, 2018 05:30 PM",#N/A,MoneyControl
215,Buy,Lumax Industries,2360,Cholamandalam Securities,"October 31, 2018 05:29 PM",2018-10-31 05:29:00,"October 31, 2018 05:29 PM",#N/A,MoneyControl
216,Buy,Hexaware Technologies,386,Cholamandalam Securities,"October 31, 2018 05:25 PM",2018-10-31 05:25:00,"October 31, 2018 05:25 PM",#N/A,MoneyControl
217,Buy,Kajaria,528,Cholamandalam Securities,"October 31, 2018 05:23 PM",2018-10-31 05:23:00,"October 31, 2018 05:23 PM",#N/A,MoneyControl
218,Buy,Zensar Technologies,288,Cholamandalam Securities,"October 31, 2018 05:20 PM",2018-10-31 05:20:00,"October 31, 2018 05:20 PM",#N/A,MoneyControl
219,Buy,Kajaria Ceramics,500,Kotak Securities,"October 31, 2018 05:12 PM",2018-10-31 05:12:00,"October 31, 2018 05:12 PM",#N/A,MoneyControl
220,Buy,Quess Corp,1072,Kotak Securities,"October 31, 2018 05:02 PM",2018-10-31 05:02:00,"October 31, 2018 05:02 PM",#N/A,MoneyControl
221,Buy,Hester Biosciences,1620,ICICI Direct,"October 31, 2018 04:08 PM",2018-10-31 04:08:00,"October 31, 2018 04:08 PM",#N/A,MoneyControl
222,Buy,Bharti Airtel,380,ICICI Direct,"October 31, 2018 04:05 PM",2018-10-31 04:05:00,"October 31, 2018 04:05 PM",#N/A,MoneyControl
223,Buy,Cox and Kings,223,ICICI Direct,"October 31, 2018 04:04 PM",2018-10-31 04:04:00,"October 31, 2018 04:04 PM",#N/A,MoneyControl
224,Buy,Nestlé India,12000,ICICI Direct,"October 31, 2018 04:02 PM",2018-10-31 04:02:00,"October 31, 2018 04:02 PM",#N/A,MoneyControl
225,Buy,Dr Reddy’s Laboratories,2700,ICICI Direct,"October 31, 2018 02:12 PM",2018-10-31 02:12:00,"October 31, 2018 02:12 PM",#N/A,MoneyControl
226,Buy,Bharat Electronics,105,ICICI Direct,"October 31, 2018 02:07 PM",2018-10-31 02:07:00,"October 31, 2018 02:07 PM",#N/A,MoneyControl
227,Buy,ITC,365,ICICI Direct,"October 31, 2018 01:48 PM",2018-10-31 01:48:00,"October 31, 2018 01:48 PM",#N/A,MoneyControl
228,Buy,Bharat Forge,610,Abhishek Mondal,"October 31, 2018 11:49 AM",2018-10-31 11:49:00,"October 31, 2018 11:49 AM",#N/A,MoneyControl
229,Buy,Aurobindo Pharma,850,Abhishek Mondal,"October 31, 2018 11:46 AM",2018-10-31 11:46:00,"October 31, 2018 11:46 AM",#N/A,MoneyControl
230,Buy,Exide Industries,290,Abhishek Mondal,"October 31, 2018 11:44 AM",2018-10-31 11:44:00,"October 31, 2018 11:44 AM",#N/A,MoneyControl
231,Buy,Sterlite Technologies,393,Shitij Gandhi,"October 31, 2018 10:46 AM",2018-10-31 10:46:00,"October 31, 2018 10:46 AM",#N/A,MoneyControl
232,Buy,Music Broadcast,400,Dolat Capital,"October 30, 2018 05:22 PM",2018-10-30 05:22:00,"October 30, 2018 05:22 PM",#N/A,MoneyControl
233,Buy,KPIT Technologies,290,Dolat Capital,"October 30, 2018 05:19 PM",2018-10-30 05:19:00,"October 30, 2018 05:19 PM",#N/A,MoneyControl
234,Buy,Shriram Transport Finance,1660,Prabhudas Lilladher,"October 30, 2018 04:08 PM",2018-10-30 04:08:00,"October 30, 2018 04:08 PM",#N/A,MoneyControl
235,Buy,ICICI Bank,365,Prabhudas Lilladher,"October 30, 2018 04:08 PM",2018-10-30 04:08:00,"October 30, 2018 04:08 PM",#N/A,MoneyControl
236,Buy,ITC,364,Prabhudas Lilladher,"October 30, 2018 04:05 PM",2018-10-30 04:05:00,"October 30, 2018 04:05 PM",#N/A,MoneyControl
237,Buy,Music Broadcast,394,Prabhudas Lilladher,"October 30, 2018 04:04 PM",2018-10-30 04:04:00,"October 30, 2018 04:04 PM",#N/A,MoneyControl
238,Buy,Crompton Greaves Consumer Electricals,276,Prabhudas Lilladher,"October 30, 2018 03:58 PM",2018-10-30 03:58:00,"October 30, 2018 03:58 PM",#N/A,MoneyControl
239,Buy,Zensar Technologies,290,Prabhudas Lilladher,"October 30, 2018 03:56 PM",2018-10-30 03:56:00,"October 30, 2018 03:56 PM",#N/A,MoneyControl
240,Sell,BHEL,60,Motilal Oswal,"October 30, 2018 03:40 PM",2018-10-30 03:40:00,"October 30, 2018 03:40 PM",#N/A,MoneyControl
241,Sell,Ambuja Cements,170,Ashish Chaturmohta,"October 30, 2018 12:59 PM",2018-10-30 12:59:00,"October 30, 2018 12:59 PM",#N/A,MoneyControl
242,Sell,IndusInd Bank,1250,Ashish Chaturmohta,"October 30, 2018 12:56 PM",2018-10-30 12:56:00,"October 30, 2018 12:56 PM",#N/A,MoneyControl
243,Buy,JSW Steel,444,Motilal Oswal,"October 30, 2018 03:32 PM",2018-10-30 03:32:00,"October 30, 2018 03:32 PM",#N/A,MoneyControl
244,Buy,Aurobindo Pharma,890,Ashish Chaturmohta,"October 30, 2018 12:54 PM",2018-10-30 12:54:00,"October 30, 2018 12:54 PM",#N/A,MoneyControl
245,Buy,Sterlite Technologies,415,Ashish Chaturmohta,"October 30, 2018 12:52 PM",2018-10-30 12:52:00,"October 30, 2018 12:52 PM",#N/A,MoneyControl
246,Buy,Bata India,1060,Ashish Chaturmohta,"October 30, 2018 12:49 PM",2018-10-30 12:49:00,"October 30, 2018 12:49 PM",#N/A,MoneyControl
247,Buy,Federal Bank,89,Vinay Rajani,"October 30, 2018 12:41 PM",2018-10-30 12:41:00,"October 30, 2018 12:41 PM",#N/A,MoneyControl
248,Buy,Wipro,370,Vinay Rajani,"October 30, 2018 12:39 PM",2018-10-30 12:39:00,"October 30, 2018 12:39 PM",#N/A,MoneyControl
249,Buy,Power Finance Corporation,104,Vinay Rajani,"October 30, 2018 12:37 PM",2018-10-30 12:37:00,"October 30, 2018 12:37 PM",#N/A,MoneyControl
250,Buy,L&T Technology,1940,Anand Rathi,"October 29, 2018 02:47 PM",2018-10-29 02:47:00,"October 29, 2018 02:47 PM",#N/A,MoneyControl
251,Buy,HCL Technologies,1182,Anand Rathi,"October 29, 2018 02:42 PM",2018-10-29 02:42:00,"October 29, 2018 02:42 PM",#N/A,MoneyControl
252,Buy,KPIT Technologies,275,Motilal Oswal,"October 26, 2018 04:56 PM",2018-10-26 04:56:00,"October 26, 2018 04:56 PM",#N/A,MoneyControl
253,Buy,PVR,1650,Motilal Oswal,"October 26, 2018 04:56 PM",2018-10-26 04:56:00,"October 26, 2018 04:56 PM",#N/A,MoneyControl
254,Buy,Dish TV India,50,Motilal Oswal,"October 26, 2018 04:56 PM",2018-10-26 04:56:00,"October 26, 2018 04:56 PM",#N/A,MoneyControl
255,Buy,Piramal Enterprises,2735,Motilal Oswal,"October 26, 2018 04:56 PM",2018-10-26 04:56:00,"October 26, 2018 04:56 PM",#N/A,MoneyControl
256,Buy,Maruti Suzuki,8484,Motilal Oswal,"October 26, 2018 04:56 PM",2018-10-26 04:56:00,"October 26, 2018 04:56 PM",#N/A,MoneyControl
257,Buy,Jubilant FoodWorks,1555,HDFC Securities,"October 26, 2018 03:37 PM",2018-10-26 03:37:00,"October 26, 2018 03:37 PM",#N/A,MoneyControl
258,Buy,Mahindra Finance,550,JM Financial,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
259,Buy,Kotak Mahindra Bank,1300,JM Financial,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
260,Buy,TTK Prestige,7100,JM Financial,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
261,Buy,Syngene International,660,ICICI Direct,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
262,Buy,Kotak Mahindra Bank,1400,ICICI Direct,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
263,Buy,Bajaj Auto,3174,HDFC Securities,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
264,Buy,Kotak Mahindra Bank,1377,HDFC Securities,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
265,Buy,Rallis India,220,HDFC Securities,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
266,Buy,Radico Khaitan,548,HDFC Securities,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
267,Buy,Jyothy Laboratories,215,ICICI Direct,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
268,Buy,Zensar Technologies,320,HDFC Securities,"October 26, 2018 03:36 PM",2018-10-26 03:36:00,"October 26, 2018 03:36 PM",#N/A,MoneyControl
269,Buy,Heidelberg Cement India,200,Prabhudas Lilladher,"October 26, 2018 03:35 PM",2018-10-26 03:35:00,"October 26, 2018 03:35 PM",#N/A,MoneyControl
270,Buy,JSW Steel,450,Prabhudas Lilladher,"October 26, 2018 03:35 PM",2018-10-26 03:35:00,"October 26, 2018 03:35 PM",#N/A,MoneyControl
271,Buy,Sterlite Technologies,400,ICICI Direct,"October 25, 2018 05:12 PM",2018-10-25 05:12:00,"October 25, 2018 05:12 PM",#N/A,MoneyControl
272,Buy,Rallis India,200,ICICI Direct,"October 25, 2018 05:12 PM",2018-10-25 05:12:00,"October 25, 2018 05:12 PM",#N/A,MoneyControl
273,Buy,Ambuja Cement,231,ICICI Direct,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
274,Buy,Oberoi Realty,500,ICICI Direct,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
275,Buy,Bajaj Finance,2600,ICICI Direct,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
276,Buy,Bharti Airtel,420,Motilal Oswal,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
277,Buy,Mahindra Financial Services,525,Motilal Oswal,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
278,Buy,Zensar Technologies,300,Motilal Oswal,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
279,Buy,Kotak Mahindra Bank,1371,Nalanda Securities,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
280,Buy,Ambuja Cements,230,Centrum,"October 25, 2018 05:11 PM",2018-10-25 05:11:00,"October 25, 2018 05:11 PM",#N/A,MoneyControl
281,Buy,Bajaj FinServ,6525,JM Financial,"October 25, 2018 12:28 PM",2018-10-25 12:28:00,"October 25, 2018 12:28 PM",#N/A,MoneyControl
282,Buy,Bajaj Finance,2500,JM Financial,"October 25, 2018 12:27 PM",2018-10-25 12:27:00,"October 25, 2018 12:27 PM",#N/A,MoneyControl
283,Buy,HCL Tech,1220,JM Financial,"October 25, 2018 12:27 PM",2018-10-25 12:27:00,"October 25, 2018 12:27 PM",#N/A,MoneyControl
284,Buy,Asian Paints,1380,JM Financial,"October 25, 2018 12:27 PM",2018-10-25 12:27:00,"October 25, 2018 12:27 PM",#N/A,MoneyControl
285,Buy,Bajaj Corp,475,JM Financial,"October 25, 2018 12:28 PM",2018-10-25 12:28:00,"October 25, 2018 12:28 PM",#N/A,MoneyControl
286,Buy,Multi Commodity Exchange,980,HDFC Securities,"October 25, 2018 12:27 PM",2018-10-25 12:27:00,"October 25, 2018 12:27 PM",#N/A,MoneyControl
287,Buy,ICICI Prudential Life,397,HDFC Securities,"October 25, 2018 12:27 PM",2018-10-25 12:27:00,"October 25, 2018 12:27 PM",#N/A,MoneyControl
288,Buy,RBL Bank,618,HDFC Securities,"October 25, 2018 12:27 PM",2018-10-25 12:27:00,"October 25, 2018 12:27 PM",#N/A,MoneyControl
289,Buy,HCL Technologies,1260,HDFC Securities,"October 25, 2018 12:27 PM",2018-10-25 12:27:00,"October 25, 2018 12:27 PM",#N/A,MoneyControl
290,Buy,HCL Technologies,1090,ICICI Direct,"October 24, 2018 06:23 PM",2018-10-24 06:23:00,"October 24, 2018 06:23 PM",#N/A,MoneyControl
291,Buy,RBL Bank,618,HDFC Securities,"October 24, 2018 06:23 PM",2018-10-24 06:23:00,"October 24, 2018 06:23 PM",#N/A,MoneyControl
292,Buy,Oberoi Realty,552,HDFC Securities,"October 24, 2018 06:23 PM",2018-10-24 06:23:00,"October 24, 2018 06:23 PM",#N/A,MoneyControl
293,Buy,Jubilant Life Sciences,980,HDFC Securities,"October 24, 2018 06:23 PM",2018-10-24 06:23:00,"October 24, 2018 06:23 PM",#N/A,MoneyControl
294,Buy,Jubilant Life Sciences,980,HDFC Securities,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
295,Buy,HCL Technologies,1300,Dolat Capital,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
296,Buy,Persistent Systems,870,Kotak Securities,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
297,Buy,HCL Technologies,1215,Sharekhan,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
298,Buy,Ambuja Cements,248,Nalanda Securities,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
299,Sell,Glaxo SmithKline Pharma,950,Centrum,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
300,Buy,Hero MotoCorp,3810,Centrum,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
301,Buy,Jubilant Life Sciences,945,ICICI Direct,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
302,Buy,HDFC Standard Life Insurance Company,440,Prabhudas Lilladher,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
303,Buy,ICICI Prudential Life Insurance Company,507,Prabhudas Lilladher,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
304,Buy,HCL Technologies,1255,Prabhudas Lilladher,"October 24, 2018 04:00 PM",2018-10-24 04:00:00,"October 24, 2018 04:00 PM",#N/A,MoneyControl
305,Buy,HDFC Standard life,450,Motilal Oswal,"October 24, 2018 03:59 PM",2018-10-24 03:59:00,"October 24, 2018 03:59 PM",#N/A,MoneyControl
306,Sell,Divis Laboratories,1145,Shitij Gandhi,"October 24, 2018 11:27 AM",2018-10-24 11:27:00,"October 24, 2018 11:27 AM",#N/A,MoneyControl
307,Buy,Colgate Palmolive,1200,Shitij Gandhi,"October 24, 2018 11:24 AM",2018-10-24 11:24:00,"October 24, 2018 11:24 AM",#N/A,MoneyControl
308,Buy,Zee Entertainment Enterprises,530,JM Financial,"October 23, 2018 04:39 PM",2018-10-23 04:39:00,"October 23, 2018 04:39 PM",#N/A,MoneyControl
309,Buy,Sun TV Network,780,JM Financial,"October 23, 2018 04:39 PM",2018-10-23 04:39:00,"October 23, 2018 04:39 PM",#N/A,MoneyControl
310,Buy,Hindustan Zinc,300,JM Financial,"October 23, 2018 04:39 PM",2018-10-23 04:39:00,"October 23, 2018 04:39 PM",#N/A,MoneyControl
311,Buy,Cyient,785,Kotak Securities,"October 23, 2018 04:00 PM",2018-10-23 04:00:00,"October 23, 2018 04:00 PM",#N/A,MoneyControl
312,Buy,Inox Leisure,260,ICICI Direct,"October 23, 2018 03:57 PM",2018-10-23 03:57:00,"October 23, 2018 03:57 PM",#N/A,MoneyControl
313,Buy,UltraTech Cement,4400,ICICI Direct,"October 23, 2018 03:57 PM",2018-10-23 03:57:00,"October 23, 2018 03:57 PM",#N/A,MoneyControl
314,Buy,Ultratech Cement,4450,Centrum,"October 23, 2018 03:56 PM",2018-10-23 03:56:00,"October 23, 2018 03:56 PM",#N/A,MoneyControl
315,Buy,Persistent Systems,820,Anand Rathi,"October 23, 2018 03:56 PM",2018-10-23 03:56:00,"October 23, 2018 03:56 PM",#N/A,MoneyControl
316,Buy,HDFC Bank,2400,Dolat Capital,"October 23, 2018 03:57 PM",2018-10-23 03:57:00,"October 23, 2018 03:57 PM",#N/A,MoneyControl
317,Buy,Sunteck Realty,545,Anand Rathi,"October 23, 2018 03:56 PM",2018-10-23 03:56:00,"October 23, 2018 03:56 PM",#N/A,MoneyControl
318,Buy,Reliance Industries,1442,KR Choksey,"October 23, 2018 03:55 PM",2018-10-23 03:55:00,"October 23, 2018 03:55 PM",#N/A,MoneyControl
319,Buy,Aegis Logistics,255,Rudra Shares & Stock Brokers,"October 23, 2018 03:27 PM",2018-10-23 03:27:00,"October 23, 2018 03:27 PM",#N/A,MoneyControl
320,Buy,SBI Life,675,Rudra Shares & Stock Brokers,"October 23, 2018 03:24 PM",2018-10-23 03:24:00,"October 23, 2018 03:24 PM",#N/A,MoneyControl
321,Buy,Sun Pharma,694,Rudra Shares & Stock Brokers,"October 23, 2018 03:22 PM",2018-10-23 03:22:00,"October 23, 2018 03:22 PM",#N/A,MoneyControl
322,Buy,Bhageria Industries,455,Rudra Shares & Stock Brokers,"October 23, 2018 03:19 PM",2018-10-23 03:19:00,"October 23, 2018 03:19 PM",#N/A,MoneyControl
323,Buy,HDFC Standard Life,430,Rudra Shares & Stock Brokers,"October 23, 2018 03:19 PM",2018-10-23 03:19:00,"October 23, 2018 03:19 PM",#N/A,MoneyControl
324,Buy,Mahanagar Gas,1076,Akash Jain,"October 23, 2018 03:13 PM",2018-10-23 03:13:00,"October 23, 2018 03:13 PM",#N/A,MoneyControl
325,Buy,Varroc Engineering,998,Akash Jain,"October 23, 2018 03:10 PM",2018-10-23 03:10:00,"October 23, 2018 03:10 PM",#N/A,MoneyControl
